Timestamp,Time,Temperature(C), Humidity(%), Moisture(%)
2025-04-12T21:24:04.887053,09:24 PM,20.0,53.0,0.0
2025-04-12T21:24:06.455474,09:24 PM,20.0,53.0,0.0
2025-04-12T21:24:08.024158,09:24 PM,20.0,53.0,0.0
2025-04-12T21:24:09.592612,09:24 PM,20.0,53.0,0.0
2025-04-12T21:24:11.165538,09:24 PM,20.0,53.0,0.0
2025-04-12T21:24:12.734494,09:24 PM,20.0,53.0,0.0
2025-04-12T21:24:14.302647,09:24 PM,20.0,53.0,0.0
2025-04-12T21:24:15.872633,09:24 PM,20.0,53.0,0.0
2025-04-12T21:24:17.443745,09:24 PM,20.0,53.0,0.0
